day,session_name,time_range,course_instance_id,course_code,course_code_display,course_name,practical_hours,teacher_id,teacher_name,staff_code,room_id,room_number,block,capacity,student_count,total_students,is_batched,batch_info,num_batches,batch_number,batch_label,schedule_type,group_name,group_index,department,semester,day_pattern,is_co_scheduled,co_schedule_id,co_schedule_group_size,co_schedule_partner_teachers,co_schedule_info,capacity_info
wed,L5,3:10 - 4:50,1127,CS23PE43,CS23PE43,Business Analytics,4,1072,Karthikeyan Ramanathan,176165,15,A210/211,A Block,140,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G1,1,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/140
thur,L1,8:00 - 9:40,1127,CS23PE43,CS23PE43,Business Analytics,4,1072,Karthikeyan Ramanathan,176165,25,TIFAC I01,A Block,70,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G1,1,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/70
tuesday,L2,10:00 - 11:40,143,CS23PE43,CS23PE43,DevOps,4,9999,Adhithyan S,101347,13,A208/209,A Block,140,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G4,4,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/140
fri,L4,1:20 - 3:00,143,CS23PE43,CS23PE43,DevOps,4,9999,Adhithyan S,101347,9004,TLFR1/2,Techlounge,70,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G4,4,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/70
tuesday,L2,10:00 - 11:40,1227,CS23PE43,CS23PE43,DevOps,4,1140,Sivakumar K,103288,13,A208/209,A Block,140,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G4,4,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/140
fri,L4,1:20 - 3:00,1227,CS23PE43,CS23PE43,DevOps,4,1140,Sivakumar K,103288,9003,TLFL4/5,Techlounge,70,70,210,False,,1,,,lab,Computer Science & Engineering_S7_G4,4,Computer Science & Engineering,7,Monday-Fri,False,,1,,Single session,70/70
wed,L2,10:00 - 11:40,242,CS23633,CS23633,Cloud Computing,4,24,V Dhivya Bhavani,103272,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
fri,L2,10:00 - 11:40,242,CS23633,CS23633,Cloud Computing,4,24,V Dhivya Bhavani,103272,9003,TLFL4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
wed,L2,10:00 - 11:40,243,CS23633,CS23633,Cloud Computing,4,1055,Dayalin Leena G,500042,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
fri,L2,10:00 - 11:40,243,CS23633,CS23633,Cloud Computing,4,1055,Dayalin Leena G,500042,9001,TLFL1/2,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
tuesday,L2,10:00 - 11:40,244,CS23633,CS23633,Cloud Computing,4,26,Surendar A,103275,9006,TLFR4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
thur,L2,10:00 - 11:40,244,CS23633,CS23633,Cloud Computing,4,26,Surendar A,103275,9003,TLFL4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G1,1,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
wed,L1,8:00 - 9:40,1215,AD23731,AD23731,Foundations of Agentic AI,8,34,Beulah A,103261,25,TIFAC I01,A Block,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
wed,L4,1:20 - 3:00,1215,AD23731,AD23731,Foundations of Agentic AI,8,34,Beulah A,103261,9003,TLFL4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
fri,L5,3:10 - 4:50,1215,AD23731,AD23731,Foundations of Agentic AI,8,34,Beulah A,103261,25,TIFAC I01,A Block,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
saturday,L2,10:00 - 11:40,1215,AD23731,AD23731,Foundations of Agentic AI,8,34,Beulah A,103261,25,TIFAC I01,A Block,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
tuesday,L1,8:00 - 9:40,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,183,KFL01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
tuesday,L4,1:20 - 3:00,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,183,KFL01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
wed,L1,8:00 - 9:40,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,185,KFR01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
wed,L4,1:20 - 3:00,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,183,KFL01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
thur,L1,8:00 - 9:40,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,183,KFL01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
fri,L5,3:10 - 4:50,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,185,KFR01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
saturday,L2,10:00 - 11:40,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,185,KFR01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
saturday,L5,3:10 - 4:50,1216,AD23731,AD23731,Foundations of Agentic AI,8,1082,Madhubala B,500030,185,KFR01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
tuesday,L1,8:00 - 9:40,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,185,KFR01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
tuesday,L4,1:20 - 3:00,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,185,KFR01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
wed,L1,8:00 - 9:40,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,183,KFL01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
wed,L4,1:20 - 3:00,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,185,KFR01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
thur,L1,8:00 - 9:40,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,185,KFR01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
fri,L5,3:10 - 4:50,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,183,KFL01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
saturday,L2,10:00 - 11:40,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,183,KFL01,K Block,35,66,198,True,Batch 2,2,2,Batch 2,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
saturday,L5,3:10 - 4:50,1217,AD23731,AD23731,Foundations of Agentic AI,8,41,Priyadharsini R,103277,183,KFL01,K Block,35,66,198,True,Batch 1,2,1,Batch 1,lab,Artificial Intelligence & Data Science_S7_G2,2,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/35
wed,L5,3:10 - 4:50,1220,AD23PE41,AD23PE41,Manufactoring Analytics,8,36,Gnanasekar J M,103242,9001,TLFL1/2,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
thur,L4,1:20 - 3:00,1220,AD23PE41,AD23PE41,Manufactoring Analytics,8,36,Gnanasekar J M,103242,9001,TLFL1/2,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
fri,L4,1:20 - 3:00,1220,AD23PE41,AD23PE41,Manufactoring Analytics,8,36,Gnanasekar J M,103242,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
saturday,L4,1:20 - 3:00,1220,AD23PE41,AD23PE41,Manufactoring Analytics,8,36,Gnanasekar J M,103242,9006,TLFR4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
tuesday,L5,3:10 - 4:50,1221,AD23PE41,AD23PE41,Manufactoring Analytics,8,21,Selvarani K,103249,15,A210/211,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
thur,L4,1:20 - 3:00,1221,AD23PE41,AD23PE41,Manufactoring Analytics,8,21,Selvarani K,103249,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
fri,L4,1:20 - 3:00,1221,AD23PE41,AD23PE41,Manufactoring Analytics,8,21,Selvarani K,103249,9006,TLFR4/5,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
saturday,L4,1:20 - 3:00,1221,AD23PE41,AD23PE41,Manufactoring Analytics,8,21,Selvarani K,103249,9001,TLFL1/2,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
tuesday,L5,3:10 - 4:50,1222,AD23PE41,AD23PE41,Manufactoring Analytics,8,28,Savithri R,103278,15,A210/211,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
thur,L4,1:20 - 3:00,1222,AD23PE41,AD23PE41,Manufactoring Analytics,8,28,Savithri R,103278,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
thur,L5,3:10 - 4:50,1222,AD23PE41,AD23PE41,Manufactoring Analytics,8,28,Savithri R,103278,9004,TLFR1/2,Techlounge,70,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/70
fri,L4,1:20 - 3:00,1222,AD23PE41,AD23PE41,Manufactoring Analytics,8,28,Savithri R,103278,13,A208/209,A Block,140,66,198,False,,1,,,lab,Artificial Intelligence & Data Science_S7_G3,3,Artificial Intelligence & Data Science,7,Tuesday-Saturday,False,,1,,Single session,66/140
tuesday,L2,10:00 - 11:40,1009,AD23731,AD23731,Foundations of Agentic AI,8,54,Soundarya M,103265,15,A210/211,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
tuesday,L5,3:10 - 4:50,1009,AD23731,AD23731,Foundations of Agentic AI,8,54,Soundarya M,103265,9001,TLFL1/2,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
thur,L4,1:20 - 3:00,1009,AD23731,AD23731,Foundations of Agentic AI,8,54,Soundarya M,103265,9006,TLFR4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
thur,L5,3:10 - 4:50,1009,AD23731,AD23731,Foundations of Agentic AI,8,54,Soundarya M,103265,13,A208/209,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
tuesday,L2,10:00 - 11:40,1010,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,15,A210/211,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
tuesday,L5,3:10 - 4:50,1010,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,9006,TLFR4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
thur,L4,1:20 - 3:00,1010,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,9004,TLFR1/2,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
thur,L5,3:10 - 4:50,1010,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,13,A208/209,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G3,3,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
wed,L5,3:10 - 4:50,1011,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,25,TIFAC I01,A Block,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G2,2,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
fri,L2,10:00 - 11:40,1011,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,9006,TLFR4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G2,2,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
fri,L5,3:10 - 4:50,1011,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,9004,TLFR1/2,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G2,2,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
saturday,L2,10:00 - 11:40,1011,AD23731,AD23731,Foundations of Agentic AI,8,69,N M Balamurugan,103239,9003,TLFL4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G2,2,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
tuesday,L4,1:20 - 3:00,1147,IT23731,IT23731,Cloud and Big Data Architecture,4,1024,Arunvinodh C,103286,9001,TLFL1/2,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
wed,L1,8:00 - 9:40,1147,IT23731,IT23731,Cloud and Big Data Architecture,4,1024,Arunvinodh C,103286,9006,TLFR4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
tuesday,L4,1:20 - 3:00,1148,IT23731,IT23731,Cloud and Big Data Architecture,4,1105,Pavithra P,500063,13,A208/209,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
wed,L4,1:20 - 3:00,1148,IT23731,IT23731,Cloud and Big Data Architecture,4,1105,Pavithra P,500063,9001,TLFL1/2,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
tuesday,L4,1:20 - 3:00,1149,IT23731,IT23731,Cloud and Big Data Architecture,4,62,U Kumaran,103236,13,A208/209,A Block,140,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/140
wed,L4,1:20 - 3:00,1149,IT23731,IT23731,Cloud and Big Data Architecture,4,62,U Kumaran,103236,9006,TLFR4/5,Techlounge,70,67,201,False,,1,,,lab,Artificial Intelligence & Machine Learning_S7_G1,1,Artificial Intelligence & Machine Learning,7,Tuesday-Saturday,False,,1,,Single session,67/70
fri,L5,3:10 - 4:50,393,CR23731,CR23731,Blockchain Development in Hyperledger Fabric,4,1050,Arun Gandhi D,500064,9006,TLFR4/5,Techlounge,70,66,66,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G1,1,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,66/70
saturday,L5,3:10 - 4:50,393,CR23731,CR23731,Blockchain Development in Hyperledger Fabric,4,1050,Arun Gandhi D,500064,9004,TLFR1/2,Techlounge,70,66,66,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G1,1,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,66/70
wed,L2,10:00 - 11:40,825,CRS23PE42,CRS23PE42,Application and Infrastructure Vulnerability Management,4,292,Benedict Jayaprakash Nicholas,101040,9004,TLFR1/2,Techlounge,70,70,140,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G3,3,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,70/70
saturday,L2,10:00 - 11:40,825,CRS23PE42,CRS23PE42,Application and Infrastructure Vulnerability Management,4,292,Benedict Jayaprakash Nicholas,101040,9006,TLFR4/5,Techlounge,70,70,140,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G3,3,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,70/70
tuesday,L2,10:00 - 11:40,832,CRS23PE42,CRS23PE42,"Risk, Control and Compliance",4,290,Seethalakshmi T,101369,9001,TLFL1/2,Techlounge,70,70,140,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G3,3,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,70/70
wed,L2,10:00 - 11:40,832,CRS23PE42,CRS23PE42,"Risk, Control and Compliance",4,290,Seethalakshmi T,101369,9001,TLFL1/2,Techlounge,70,70,140,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G3,3,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,70/70
tuesday,L4,1:20 - 3:00,836,CRS23PE41,CRS23PE41,IDENTITY ACCESS MANAGEMENT,4,293,Balasubramanian V,101322,9006,TLFR4/5,Techlounge,70,70,70,False,,1,,,lab,Computer Science & Engineering (Cyber Security)_S7_G2,2,Computer Science & Engineering (Cyber Security),7,Tuesday-Saturday,False,,1,,Single session,70/70
